snapshot,edge_id,source,target,edge,capacity,oracle_high_load,hattrick_high_load,oracle_medium_load,hattrick_medium_load,high_excess,high_util_excess,medium_deficit,medium_util_deficit
459,17,4,7,4→7,2.4000000953674316,2.398399123339914,2.212059497833252,0.0016019257018342614,0.18227767944335938,-0.18633962550666183,-0.07764150754257945,-0.1806757537415251,-0.07528156106754832
459,18,4,10,4→10,2.4000000953674316,2.038643010870146,0.08932000398635864,0.36075477631402464,0.12275485694408417,-1.9493230068837875,-0.8122178872602723,0.23799991936994047,0.09916662913028072
459,19,4,12,4→12,10.0,2.4625646815313758,3.1706340312957764,2.2743646438324703,1.4971816539764404,0.7080693497644006,0.07080693497644006,0.7771829898560298,0.07771829898560298
459,20,4,14,4→14,10.0,2.3556480343527255,3.270022392272949,2.4041741437845303,2.024320602416992,0.9143743579202237,0.09143743579202238,0.37985354136753813,0.037985354136753816
459,21,4,18,4→18,10.0,8.55939292103696,7.688780784606934,1.2980267480236591,0.3540846109390259,-0.8706121364300259,-0.0870612136430026,0.9439421370846333,0.09439421370846332
459,22,5,6,5→6,10.0,1.3758664024644531,2.1131396293640137,1.1186139345663833,1.4241740703582764,0.7372732268995605,0.07372732268995605,-0.3055601357918931,-0.03055601357918931
459,23,5,12,5→12,10.0,0.9564588553912472,0.7825911045074463,0.3801481911141309,0.50557941198349,-0.1738677508838009,-0.01738677508838009,-0.1254312208693591,-0.01254312208693591
459,24,5,17,5→17,2.4000000953674316,1.6051654962052737,1.3433812856674194,0.7948355528364743,1.0191166400909424,-0.2617842105378543,-0.109076750056452,-0.22428108725446805,-0.09345044930930779
459,25,6,1,6→1,2.4000000953674316,0.5384644299047068,0.38679376244544983,0.3126263021695195,0.40463492274284363,-0.15167066745925695,-0.06319610893016932,-0.09200862057332415,-0.03833692371551258
459,26,6,2,6→2,10.0,2.2322531960671768,3.158020496368408,1.1373303244672286,0.6576144695281982,0.9257673003012314,0.09257673003012315,0.47971585493903035,0.047971585493903034
